;klasyfikator_0;klasyfikator_1;statistic;pvalue
923;k = 5, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 7;-2.0225864695925075;0.07381307641953726
924;k = 5, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 8;-2.0593721653262254;0.06955079997626533
925;k = 5, metryka = euclidean, liczba cech = 4;k = 10, metryka = euclidean, liczba cech = 9;-1.6921547711472424;0.12486907031414426
926;k = 5, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 1;1.730185713939704;0.11765075066089034
927;k = 5, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 2;5.354535984433501;0.00045960177589991096
928;k = 5, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 3;1.9030247407756984;0.0894543419282376
929;k = 5, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 4;-1.1019496304185934;0.29907834588912985
930;k = 5, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 5;-0.2451812873057007;0.8118152267891979
931;k = 5, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 6;-1.5476217448376097;0.156119091845869
932;k = 5, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 7;-1.569177824772119;0.15105236504946631
933;k = 5, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 8;-1.4003700147728786;0.194921408803011
934;k = 5, metryka = euclidean, liczba cech = 4;k = 10, metryka = minkowski, liczba cech = 9;-2.9332672739217958;0.01666820654989777
935;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 6;0.48293305221248184;0.6406735894265545
936;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 7;-1.6348939765060129;0.13650164824374583
937;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 8;-1.035030989741587;0.32766351470210414
938;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = euclidean, liczba cech = 9;-1.3731371277368454;0.2029473141964384
939;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 1;2.6559163762400315;0.026220696275645473
940;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 2;4.119516369761;0.00259981767075308
941;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 3;3.8383542665772707;0.003976531391900824
942;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 4;-0.8911964478417617;0.39602369053840447
943;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 5;0.7179473305263044;0.49100480315634343
944;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 6;-0.930572662700567;0.37636095227267496
945;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 7;-1.194234233870572;0.2629106972496496
946;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 8;-0.9488295542120265;0.36748758920152513
947;k = 5, metryka = euclidean, liczba cech = 5;k = 5, metryka = minkowski, liczba cech = 9;-1.5615262434476114;0.1528338269728879
948;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 1;3.486586616132053;0.006866953738373032
949;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 2;5.108787525144206;0.0006375451832691781
950;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 3;3.4587377475590673;0.007175082222963953
951;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 4;0.2362369501219738;0.8185374452044669
952;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 5;-0.5418250603617014;0.6010935414030562
953;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 6;-1.2559894626306802;0.24074396669448603
954;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 7;-0.7783692778010332;0.45632657446865144
955;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 8;-1.2747308239200084;0.23432954874342882
956;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = euclidean, liczba cech = 9;-1.0160617806183905;0.33613494660340226
957;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 1;2.0110928054757435;0.0751953394257645
958;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 2;6.154368277873679;0.00016783374070299543
959;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 3;2.408766914413579;0.039328462743486746
960;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 4;0.1724567895569658;0.8668942666142143
961;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 5;0.5510264775848889;0.5950278036447662
962;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 6;-0.49603006841778885;0.6317606824412723
963;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 7;-0.2520074910340068;0.8066958208613633
964;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 8;-0.6562525647440807;0.5280813780775377
965;k = 5, metryka = euclidean, liczba cech = 5;k = 10, metryka = minkowski, liczba cech = 9;-1.6472163808819185;0.13391836717576774
966;k = 5, metryka = euclidean, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 7;-1.7290249188893263;0.11786528415856398
967;k = 5, metryka = euclidean, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 8;-1.300610310999576;0.22570610316106102
968;k = 5, metryka = euclidean, liczba cech = 6;k = 5, metryka = euclidean, liczba cech = 9;-2.38573209105333;0.040842137085597634
969;k = 5, metryka = euclidean, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 1;3.845126591722088;0.0039355378547070935
970;k = 5, metryka = euclidean, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 2;3.8952236521272834;0.0036458297164827795
971;k = 5, metryka = euclidean, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 3;4.072842429407948;0.0027877442001943776
972;k = 5, metryka = euclidean, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 4;-1.292094137669194;0.2285140901306487
973;k = 5, metryka = euclidean, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 5;0.24130566479068766;0.8147260317936849
974;k = 5, metryka = euclidean, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 6;-1.3623600472875779;0.20620059642438707
975;k = 5, metryka = euclidean, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 7;-2.2172674008778057;0.053803449953489055
976;k = 5, metryka = euclidean, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 8;-1.6145353599518302;0.1408684570685802
977;k = 5, metryka = euclidean, liczba cech = 6;k = 5, metryka = minkowski, liczba cech = 9;-2.8386617160279957;0.019445579058820828
978;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 1;1.9120333541975136;0.08817417154440606
979;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 2;4.389405838990157;0.0017470607945277745
980;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 3;3.3235922171132586;0.008889313395430271
981;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 4;-0.3084341090472548;0.7647716645459774
982;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 5;-1.2518539859527773;0.2421787546130873
983;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 6;-1.7910168981159404;0.10689902144617688
984;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 7;-1.3674224234867731;0.20466692019644234
985;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 8;-1.26798893298358;0.23662051319009839
986;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = euclidean, liczba cech = 9;-1.4150756413143943;0.1907019534107851
987;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 1;2.1247984403842364;0.06254802147741592
988;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 2;3.7584901184840662;0.004495454325374672
989;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 3;2.083440110288221;0.06689110446751448
990;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 4;-0.3646868890187059;0.7237671213267236
991;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 5;0.09375858622822353;0.9273550345551353
992;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 6;-1.1144254189292488;0.2939708025026585
993;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 7;-0.7819570023582436;0.4543192412027728
994;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 8;-1.0588627438878064;0.31725222093527733
995;k = 5, metryka = euclidean, liczba cech = 6;k = 10, metryka = minkowski, liczba cech = 9;-3.0298576182567247;0.014249973099687374
996;k = 5, metryka = euclidean, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 8;0.009273253548629526;0.9928034224116223
997;k = 5, metryka = euclidean, liczba cech = 7;k = 5, metryka = euclidean, liczba cech = 9;-0.4978904390034196;0.6304996808499871
998;k = 5, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 1;5.072029006226107;0.0006700267620709592
999;k = 5, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 2;7.38822345894922;4.154976364996562e-05
1000;k = 5, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 3;5.620271421390289;0.00032571904315911526
1001;k = 5, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 4;0.46713180132022336;0.6515082450213361
1002;k = 5, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 5;3.0980503332382936;0.012762547014967257
1003;k = 5, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 6;0.5000809368107149;0.6290165300123274
1004;k = 5, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 7;-0.1332243963883531;0.896947191968295
1005;k = 5, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 8;0.2131424240087697;0.8359656667499571
1006;k = 5, metryka = euclidean, liczba cech = 7;k = 5, metryka = minkowski, liczba cech = 9;-0.4874797454838082;0.6375724290325764
1007;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 1;4.924541991050474;0.0008194690092220187
1008;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 2;8.126244874689688;1.9527876336180232e-05
1009;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 3;4.136654721526514;0.0025342332685099086
1010;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 4;2.0806137883998987;0.06719828723408185
1011;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 5;0.7647734670775532;0.4639864146156727
1012;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 6;-0.0023058722056355807;0.9982104839396588
1013;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 7;0.3474490285349475;0.7362410379777962
1014;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 8;0.39928846434771315;0.6989897999602497
1015;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = euclidean, liczba cech = 9;-0.16708524829706242;0.8709968384762022
1016;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 1;3.867965392584254;0.0038005539226820444
1017;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 2;6.369510403872925;0.00012985071886551327
1018;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 3;6.383650368141423;0.00012770535721825
1019;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 4;1.8037123639214894;0.10477312252338837
1020;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 5;2.0555709372401902;0.06998005483988123
1021;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 6;0.7586444203290778;0.4674668460758604
1022;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 7;1.1799142619861485;0.26828079738869526
1023;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 8;0.5939648647609126;0.5671631536441435
1024;k = 5, metryka = euclidean, liczba cech = 7;k = 10, metryka = minkowski, liczba cech = 9;-0.8748739062610671;0.40438476125096856
1025;k = 5, metryka = euclidean, liczba cech = 8;k = 5, metryka = euclidean, liczba cech = 9;-0.4251823598447285;0.6806890689332044
1026;k = 5, metryka = euclidean, liczba cech = 8;k = 5, metryka = minkowski, liczba cech = 1;3.428628827560045;0.007524537509435527
1027;k = 5, metryka = euclidean, liczba cech = 8;k = 5, metryka = minkowski, liczba cech = 2;7.041714484425563;6.0406930189380725e-05
1028;k = 5, metryka = euclidean, liczba cech = 8;k = 5, metryka = minkowski, liczba cech = 3;5.6670153118441124;0.00030688597823919707
1029;k = 5, metryka = euclidean, liczba cech = 8;k = 5, metryka = minkowski, liczba cech = 4;0.3632858793024701;0.7247777912912275
1030;k = 5, metryka = euclidean, liczba cech = 8;k = 5, metryka = minkowski, liczba cech = 5;2.047591586288905;0.07088941521225758
1031;k = 5, metryka = euclidean, liczba cech = 8;k = 5, metryka = minkowski, liczba cech = 6;0.3348919114956061;0.7453797378744961
1032;k = 5, metryka = euclidean, liczba cech = 8;k = 5, metryka = minkowski, liczba cech = 7;-0.13164846785971301;0.8981583744058438
1033;k = 5, metryka = euclidean, liczba cech = 8;k = 5, metryka = minkowski, liczba cech = 8;0.1747286669766527;0.865160354594742
1034;k = 5, metryka = euclidean, liczba cech = 8;k = 5, metryka = minkowski, liczba cech = 9;-0.43492399860328856;0.673860008291884
1035;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = euclidean, liczba cech = 1;3.5259918500934306;0.006454426453251935
1036;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = euclidean, liczba cech = 2;7.194815926624319;5.111776812164537e-05
1037;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = euclidean, liczba cech = 3;3.114624110338055;0.012425855292337718
1038;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = euclidean, liczba cech = 4;1.4666107670439057;0.17653258717488457
1039;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = euclidean, liczba cech = 5;0.730287096772571;0.48378968361304153
1040;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = euclidean, liczba cech = 6;-0.009333388232763659;0.9927567559422429
1041;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = euclidean, liczba cech = 7;0.26259596808019275;0.7987741403914859
1042;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = euclidean, liczba cech = 8;0.2739583295897527;0.7903004818894082
1043;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = euclidean, liczba cech = 9;-0.27571541660945476;0.7889926699362001
1044;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 1;4.193106658693751;0.0023303644822996374
1045;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 2;4.298595450882078;0.0019947567129481227
1046;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 3;8.369400043407488;1.5405699211896494e-05
1047;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 4;1.156979625601681;0.27706511032278536
1048;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 5;1.6302916269232481;0.13747799238690386
1049;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 6;0.49779896878301655;0.6305616519684719
1050;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 7;0.8267216340806454;0.42976716429223827
1051;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 8;0.6372724488447755;0.5398180771021762
1052;k = 5, metryka = euclidean, liczba cech = 8;k = 10, metryka = minkowski, liczba cech = 9;-0.880627393139548;0.4014235291702104
1053;k = 5, metryka = euclidean, liczba cech = 9;k = 5, metryka = minkowski, liczba cech = 1;6.596058578219946;9.972680034298092e-05
